Date,Close,High,Low,Open,Volume
2015-01-02,24.214895248413086,24.68222757163672,23.776355295274307,24.67115267325441,212818400
2015-01-05,23.53271484375,24.064277681708337,23.346668779850006,23.984543171525004,257142000
2015-01-06,23.534940719604492,23.794077149066176,23.173919944915667,23.596956102061053,263188400
2015-01-07,23.86494255065918,23.964609848271913,23.63238326984046,23.743125462650944,160423600
2015-01-08,24.78188705444336,24.839473466179218,24.075351344035248,24.192739484440732,237458000
2015-01-09,24.808475494384766,25.08311575891223,24.40980277991557,24.95465436316189,214798000
2015-01-12,24.197175979614258,24.945792806630894,24.09750865378446,24.939148543547873,198603200
2015-01-13,24.41201400756836,24.983444239302276,24.121869946634853,24.680009963584943,268367600
2015-01-14,24.318986892700195,24.471809973965815,24.03105650747729,24.150658281810262,195826400
2015-01-15,23.658967971801758,24.376577089070306,23.623531339856147,24.363288563314725,240056000
2015-01-16,23.475135803222656,23.82729694872675,23.300162889264197,23.7054798283151,314053200
2015-01-20,24.079788208007812,24.135159317135944,23.58809248858328,23.884880822409823,199599600
2015-01-21,24.26361846923828,24.59805872103091,23.98011699709323,24.13072646769229,194303600
2015-01-22,24.894851684570312,24.91035552795961,24.301273310849446,24.420875112620685,215185600
2015-01-23,25.02330780029297,25.193850041682097,24.702154412260157,24.87269834344113,185859200
2015-01-26,25.04988670349121,25.328957536245927,24.983442393649014,25.191636592238247,222460000
2015-01-27,24.17281150817871,24.912570412240157,24.148448084734664,24.89928019685748,382274800
2015-01-28,25.539377212524414,26.161749808003105,25.539377212524414,26.053221186104842,585908400
2015-01-29,26.334497451782227,26.39872813532269,25.59473862220585,25.763067251836308,337745600
2015-01-30,25.949113845825195,26.57812874843811,25.880452530833228,26.22375403641732,334982000
2015-02-02,26.274700164794922,26.39430197270769,25.709915821075615,26.146240465741013,250956400
2015-02-03,26.27912712097168,26.376579118011072,26.04878311832867,26.245904119570774,207662800
2015-02-04,26.480674743652344,26.691085940867783,26.20381923925721,26.245901816658677,280598800
2015-02-05,26.669689178466797,26.734173371572957,26.51626121223278,26.687476575923274,168984800
2015-02-06,26.445098876953125,26.738612055777654,26.338366040807443,26.687468849685565,174826400
2015-02-09,26.620763778686523,26.647445716847848,26.333921068225507,26.3606047028478,155559200
2015-02-10,27.132192611694336,27.1611003122186,26.718607222380253,26.72082958668112,248034000
2015-02-11,27.768138885498047,27.777033432281677,27.238926075331964,27.29896214554481,294247200
2015-02-12,28.11945915222168,28.34626580003288,27.92156019868773,28.030515402030247,297898000
2015-02-13,28.2573299407959,28.301800980079836,27.939357090177662,28.301800980079836,217088800
2015-02-17,28.42409324645996,28.657570397556903,28.221746155981133,28.3484904589152,252609600
2015-02-18,28.621999740600586,28.635340713955323,28.339603363874232,28.379627980399956,179566800
2015-02-19,28.561960220336914,28.69092860974826,28.535278275259678,28.568630706606225,149449600
2015-02-20,28.795434951782227,28.795434951782227,28.473015702335196,28.59975832351753,195793600
2015-02-23,29.573688507080078,29.573688507080078,28.83101173030139,28.911060947691585,283896400
2015-02-24,29.389131546020508,29.707106062803202,29.16677297786456,29.56034859351888,276912400
2015-02-25,28.637556076049805,29.262386449737566,28.495246740191888,29.253490207727708,298846800
2015-02-26,29.0,29.10006066310566,28.152814516558337,28.637554498809845,365150000
